Name,Gender,Age,Social Media Use Timings,Social Media Platform,City,State,Purchase Platform,Purchase Date,Clothing,Cosmetics,Laptops,TV,Groceries,Books,Fitness Equipment,Mobiles,Jewelry,Furniture,Shoes,Bags,Watches,Kitchenware,Gardening Tools,Pet Supplies,Sports Equipment,Toys,Stationery,Automobile Accessories,Home Decor,Electronics,Music Instruments,Cameras,Gaming Consoles,Smartwatches,Health Supplements,Travel Accessories,Art Supplies,Lighting Fixtures
Ananya Verma,Female,55,15:00 - 23:00,Facebook,Pune,Tamil Nadu,Flipkart,20-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,4878,0,16772,0,0,0,0,0,0,0,0,6830,0,0,0,0,0,0
Aditya Mishra,Female,36,19:00 - 23:00,LinkedIn,Bangalore,Rajasthan,Ajio,14-08-2022,0,0,0,0,3731,0,0,0,12524,0,0,5383,0,0,0,0,11835,0,0,0,0,0,0,0,0,0,0,13581,0,0
Riya Verma,Male,20,18:00 - 22:00,LinkedIn,Lucknow,Rajasthan,TataCliq,01-09-2023,0,0,0,827,0,0,0,0,14606,0,0,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ananya Chauhan,Male,39,18:00 - 19:00,Instagram,Hyderabad,Tamil Nadu,Paytm Mall,02-09-2023,0,17305,0,9807,0,17513,0,0,0,0,0,0,12692,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjun Singh,Female,54,9:00 - 12:00,Twitter,Mumbai,Uttar Pradesh,Flipkart,28-10-2022,0,0,0,0,0,0,0,18655,0,0,0,6277,0,0,0,0,19865,14701,1262,0,0,0,0,0,0,0,0,0,0,0
Riya Kumar,Female,46,9:00 - 13:00,Instagram,Kolkata,Maharashtra,Myntra,27-09-2022,1022,11707,0,0,0,0,6058,0,0,0,0,0,0,0,0,0,0,0,0,2369,16776,0,0,0,0,0,0,0,0,0
Priya Mishra,Male,50,21:00 - 22:00,Twitter,Kolkata,Uttar Pradesh,Snapdeal,30-06-2023,0,2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,12774,13485,0,0,4563,0,1782
Vivaan Sharma,Female,53,17:00 - 21:00,Twitter,Chennai,Karnataka,Amazon,03-10-2022,0,0,0,0,0,13249,6050,11254,0,0,0,0,0,14954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901,0
Diya Singh,Female,68,9:00 - 13:00,Instagram,Pune,Gujarat,Snapdeal,27-10-2022,0,14428,0,0,485,0,0,0,0,16265,0,0,0,4676,0,0,0,0,0,0,13478,0,0,19069,0,0,0,0,0,0
Nisha Sharma,Male,27,5:00 - 7:00,Instagram,Mumbai,Gujarat,TataCliq,24-04-2023,0,7073,5952,15422,0,0,19438,10540,0,0,8053,0,0,0,0,0,13672,0,0,0,0,0,17899,0,11245,0,0,0,10000,0
Nisha Sharma,Female,56,17:00 - 19:00,LinkedIn,Hyderabad,Telangana,Local Market,20-07-2022,0,0,0,0,14396,0,0,0,0,0,0,0,11334,8915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19307
Diya Mehta,Female,56,11:00 - 12:00,Google,Lucknow,West Bengal,Ajio,17-11-2021,0,0,0,0,0,0,0,2887,0,0,0,18561,0,10819,0,0,0,14807,0,0,0,0,0,3756,0,0,0,0,0,11268
Riya Patel,Female,57,22:00 - 24:00,Snapchat,Delhi,Gujarat,Ajio,09-05-2020,14532,523,5043,0,0,0,0,0,0,0,0,0,0,0,0,3103,12482,15678,0,0,0,0,0,0,0,0,0,0,10000,0
Aarav Patel,Male,64,17:00 - 18:00,LinkedIn,Lucknow,West Bengal,Flipkart,30-07-2021,0,0,3422,2437,0,0,0,0,0,0,0,0,7465,0,0,0,5978,16824,0,0,0,5000,0,0,10000,0,0,1247,0,12369
Arjun Patel,Female,31,21:00 - 22:00,Instagram,Lucknow,Uttar Pradesh,Flipkart,07-07-2022,0,0,0,0,0,0,0,0,0,0,0,9981,0,0,0,0,1953,0,9538,8350,0,8924,0,0,0,0,0,0,0,8093
Diya Sharma,Female,69,6:00 - 13:00,Google,Kolkata,Tamil Nadu,Ajio,04-08-2020,0,7321,0,0,0,0,0,0,0,0,0,6267,9046,0,10617,14524,0,0,1278,0,0,0,0,18711,10000,0,0,0,0,0
Priya Patel,Male,49,7:00 - 9:00,Google,Lucknow,Tamil Nadu,Myntra,24-06-2020,0,0,7116,0,0,0,0,0,15102,0,0,0,0,0,0,0,0,0,17091,0,0,6138,0,0,0,0,10000,0,0,0
Arjun Singh,Female,53,22:00 - 24:00,Twitter,Lucknow,Gujarat,Snapdeal,23-11-2020,0,0,0,0,0,17561,10919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8761,0,14451,0,0,1361,0,0
Priya Mishra,Female,16,12:00 - 15:00,Snapchat,Mumbai,West Bengal,Snapdeal,30-07-2021,0,0,0,0,0,18313,0,0,0,0,0,0,15463,0,6132,0,0,0,0,0,0,0,0,0,14765,0,0,0,0,9311
Riya Sharma,Male,44,14:00 - 23:00,LinkedIn,Jaipur,Rajasthan,Flipkart,21-04-2020,0,19533,0,0,0,0,2983,0,0,0,0,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjun Sharma,Female,61,7:00 - 11:00,Facebook,Delhi,Telangana,Snapdeal,30-03-2020,0,0,5673,1472,10518,19322,0,0,0,0,0,10399,0,0,0,0,9363,0,0,0,0,0,0,0,0,0,10000,0,0,0
Riya Kumar,Female,17,9:00 - 11:00,Google,Jaipur,Rajasthan,Myntra,01-10-2022,13217,0,0,0,0,0,0,0,11496,9438,0,0,0,0,9686,15509,0,11582,0,0,0,0,0,3000,0,0,0,0,0,0
Nisha Mishra,Female,16,15:00 - 21:00,Google,Mumbai,Tamil Nadu,Myntra,23-03-2021,0,0,19362,0,18457,7437,0,0,0,11624,0,0,0,15518,0,13019,0,0,0,19133,8165,0,0,0,0,0,0,6818,0,0
Riya Jain,Male,61,7:00 - 11:00,Instagram,Pune,Telangana,Flipkart,23-11-2020,0,0,0,11512,0,0,0,1834,0,0,0,0,0,15910,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0
Kavya Jain,Female,19,20:00 - 21:00,Snapchat,Mumbai,Delhi,Ajio,11-04-2021,0,0,0,0,14623,7668,14256,0,0,0,9904,0,0,0,0,0,0,0,0,7635,0,5431,0,3030,0,0,0,0,0,0
Priya Chauhan,Male,35,8:00 - 15:00,Facebook,Mumbai,Gujarat,Paytm Mall,11-06-2021,2421,0,0,0,0,0,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13901,0,15651
Ananya Sharma,Female,60,6:00 - 24:00,Snapchat,Hyderabad,Telangana,Paytm Mall,15-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,17940,0,0,16291,0,0,0,8763,0,0,0,6057,12822,0,10000,0,10000,0
Nisha Singh,Female,62,15:00 - 17:00,Google,Chennai,Uttar Pradesh,Flipkart,23-11-2021,0,6227,0,0,0,0,0,0,0,0,0,0,0,0,6735,0,0,0,0,2736,0,0,11808,0,0,0,0,0,0,12115
Arjun Sharma,Female,51,17:00 - 22:00,LinkedIn,Lucknow,Maharashtra,Paytm Mall,17-12-2021,0,0,0,3204,0,0,0,0,0,3347,0,0,0,0,0,9993,0,0,0,0,11210,0,0,7159,0,0,0,0,0,0
Nisha Chauhan,Male,36,15:00 - 17:00,Google,Delhi,West Bengal,Snapdeal,06-09-2020,15000,2927,0,0,0,0,0,0,0,4005,0,0,0,0,0,0,0,0,5891,0,0,6188,0,0,0,0,0,0,0,0
Riya Patel,Male,23,13:00 - 24:00,Instagram,Pune,West Bengal,Myntra,06-10-2022,0,9662,0,0,0,0,0,0,0,0,0,10073,0,0,0,0,1084,0,2327,0,0,0,0,0,0,13582,0,16172,0,0
Ananya Mishra,Female,70,18:00 - 20:00,LinkedIn,Pune,Karnataka,Myntra,21-09-2023,0,0,0,0,0,16300,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,6996,0,0,3944,0,0,0,0,0,0
Arjun Mishra,Male,29,16:00 - 23:00,LinkedIn,Chennai,West Bengal,Flipkart,23-05-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12041,10000,0,2692,0
Kavya Patel,Male,52,12:00 - 24:00,LinkedIn,Bangalore,Tamil Nadu,Ajio,28-10-2023,0,0,16582,14479,16821,0,0,0,16444,0,0,0,17203,0,0,0,0,0,0,4233,0,0,0,0,0,0,0,0,0,10700
Aditya Chauhan,Male,41,17:00 - 21:00,Snapchat,Lucknow,Maharashtra,Local Market,06-11-2021,2049,0,0,14176,0,3063,0,0,0,0,0,0,0,0,2825,0,9883,0,0,0,0,0,0,0,0,0,0,531,0,16782
Diya Mehta,Male,52,12:00 - 15:00,Google,Jaipur,Delhi,Snapdeal,23-11-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17866,0,0,0,0,0,0,0,0,8369,0,0,1348,12206
Arjun Verma,Female,34,5:00 - 22:00,Facebook,Delhi,Delhi,TataCliq,18-09-2020,0,0,0,0,0,0,0,9203,0,0,0,0,0,883,0,10334,0,11844,0,9631,9575,5000,17781,0,0,0,0,13140,1796,14440
Aditya Mishra,Female,56,7:00 - 13:00,LinkedIn,Lucknow,Gujarat,Snapdeal,02-06-2022,15000,0,726,0,0,0,0,0,0,0,0,0,0,0,5959,0,0,0,0,0,4969,0,0,8911,0,0,0,0,0,0
Kavya Sharma,Female,26,5:00 - 23:00,Instagram,Jaipur,West Bengal,Snapdeal,17-06-2020,0,0,5544,0,18216,0,0,0,12984,0,0,0,0,4873,0,0,17769,6237,0,0,0,0,12225,3000,0,0,10000,0,0,0
Priya Mehta,Male,54,11:00 - 21:00,Facebook,Chennai,Rajasthan,Snapdeal,14-02-2021,10760,14473,0,0,2800,0,0,17045,0,0,0,0,0,0,0,0,4427,0,0,0,0,0,0,0,0,0,0,0,0,0
Aditya Sharma,Female,30,22:00 - 23:00,Instagram,Kolkata,West Bengal,Myntra,24-03-2020,0,18095,1813,0,0,0,0,0,1314,12170,0,0,0,0,0,0,0,18034,0,0,0,10917,0,0,11269,0,0,0,0,0
Arjun Verma,Female,47,16:00 - 19:00,Instagram,Ahmedabad,West Bengal,Snapdeal,16-12-2020,15000,0,0,0,0,0,0,0,12651,0,0,0,0,0,0,0,0,0,0,0,0,0,2544,0,17992,2000,0,0,0,1907
Kavya Sharma,Female,53,11:00 - 22:00,Facebook,Kolkata,Rajasthan,TataCliq,28-05-2020,0,5814,0,0,0,0,0,0,5324,0,10054,0,0,0,0,0,0,0,0,0,0,0,0,10007,0,0,0,0,0,0
Kavya Mishra,Male,25,16:00 - 21:00,Snapchat,Ahmedabad,West Bengal,Ajio,21-11-2020,0,0,0,6432,15809,0,4037,0,0,0,0,0,0,10480,10446,0,0,0,0,9900,0,0,0,4883,0,0,0,0,8925,0
Kavya Verma,Female,28,21:00 - 23:00,Facebook,Mumbai,Delhi,TataCliq,04-12-2022,0,0,0,0,0,0,0,8040,0,0,0,0,9165,0,0,12688,1874,16276,0,0,12276,0,6574,0,0,0,0,6614,0,0
Vivaan Singh,Male,34,8:00 - 24:00,Snapchat,Pune,Karnataka,Paytm Mall,02-01-2022,0,0,0,0,2558,0,0,6068,0,0,0,1925,0,0,0,16665,16828,0,0,0,0,0,0,0,0,15494,0,0,0,0
Priya Singh,Female,19,14:00 - 19:00,Google,Lucknow,Delhi,Flipkart,07-07-2021,15000,0,0,10216,10289,4497,3475,0,0,0,0,0,0,0,540,0,0,0,0,18017,0,0,0,0,0,17033,0,0,0,8233
Riya Singh,Male,69,15:00 - 22:00,Facebook,Ahmedabad,Tamil Nadu,TataCliq,15-10-2021,0,0,0,0,0,0,8384,0,9305,0,0,16220,0,13967,0,2806,0,0,0,0,0,0,0,15753,0,0,10000,0,10000,15508
Diya Gupta,Female,63,5:00 - 17:00,Google,Jaipur,Uttar Pradesh,Amazon,04-05-2023,0,3645,0,2566,0,0,0,5470,0,0,0,0,0,10868,0,0,0,8619,0,12716,0,0,10613,14150,0,0,0,0,0,0
Ananya Sharma,Female,64,20:00 - 21:00,Twitter,Hyderabad,Karnataka,Local Market,21-09-2021,9956,0,0,0,1381,0,0,0,0,0,0,10697,0,0,0,11304,17170,0,6532,0,19940,5544,0,3000,0,0,0,4709,0,0
Aditya Chauhan,Male,30,6:00 - 16:00,LinkedIn,Ahmedabad,Telangana,Ajio,03-02-2021,0,0,0,0,0,0,7413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11613,0,0,0,16426,0,0
Aarav Jain,Female,30,12:00 - 13:00,Facebook,Chennai,Karnataka,Myntra,03-06-2021,0,4463,0,0,0,0,0,1406,0,0,4042,0,0,0,0,0,8707,0,0,0,0,0,12449,0,0,0,0,7295,0,0
Riya Mehta,Female,22,8:00 - 11:00,LinkedIn,Kolkata,Uttar Pradesh,TataCliq,12-12-2022,0,10625,0,362,0,0,13943,0,0,0,0,16551,0,0,0,0,0,7960,0,0,8027,0,0,0,0,8281,0,16012,10000,0
Riya Singh,Female,36,22:00 - 23:00,Snapchat,Lucknow,Uttar Pradesh,Amazon,11-12-2021,0,0,0,0,0,0,14482,0,15819,0,7037,0,0,0,0,0,0,0,0,17099,0,0,0,0,10000,0,0,0,0,13442
Arjun Mishra,Female,24,12:00 - 13:00,LinkedIn,Chennai,Telangana,Flipkart,09-09-2022,2199,0,5766,10382,14786,280,0,4231,0,0,0,38,0,0,0,0,0,0,0,0,0,5000,0,0,0,19728,10000,17564,0,0
Priya Kumar,Female,25,17:00 - 22:00,Google,Ahmedabad,Karnataka,Flipkart,30-09-2022,10532,0,0,0,9601,0,0,0,0,0,0,0,0,0,16287,0,0,16790,0,0,10478,0,12012,0,0,19157,0,0,0,0
Aarav Mehta,Female,44,7:00 - 18:00,Instagram,Lucknow,Karnataka,Paytm Mall,24-08-2023,0,0,0,0,4350,0,0,0,982,0,0,0,0,0,0,0,0,0,5982,4459,0,0,11038,0,0,0,4290,0,1662,0
Arjun Singh,Male,43,9:00 - 16:00,Snapchat,Bangalore,Telangana,Ajio,03-07-2020,0,9365,0,0,0,0,0,0,0,0,0,11634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nisha Singh,Female,65,20:00 - 23:00,Instagram,Chennai,Telangana,Ajio,04-07-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,11234,0,0,10133,0,0,0,0,19773,19773,0,0,0,0,0,0,0
Nisha Jain,Male,35,8:00 - 24:00,Facebook,Delhi,Karnataka,Flipkart,13-03-2021,0,1495,10780,10849,0,0,0,0,0,15475,0,0,0,0,8248,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0
Arjun Verma,Male,44,15:00 - 18:00,Facebook,Kolkata,Delhi,Local Market,19-01-2021,0,18340,17998,0,0,0,0,0,12229,0,0,0,0,0,0,0,0,0,0,0,1358,0,0,0,0,8201,10000,0,0,0
Priya Verma,Female,37,19:00 - 23:00,Instagram,Jaipur,Rajasthan,Ajio,05-05-2020,0,0,0,0,0,0,0,0,0,12163,0,7899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0
Arjun Sharma,Male,54,14:00 - 18:00,LinkedIn,Jaipur,Karnataka,Flipkart,26-07-2022,15000,4983,0,18096,0,0,10714,0,0,0,0,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,5247,0,0,0
Kavya Jain,Female,16,22:00 - 24:00,LinkedIn,Pune,Maharashtra,Flipkart,20-05-2020,0,0,0,0,0,15283,0,15234,0,0,0,0,0,0,0,0,16191,0,0,0,0,0,0,0,0,0,0,0,0,0
Aarav Kumar,Female,52,8:00 - 19:00,Facebook,Pune,West Bengal,Flipkart,24-06-2023,0,0,0,0,0,0,17988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13004,0,0,0,0,0,0
Vivaan Chauhan,Male,63,20:00 - 23:00,Google,Ahmedabad,Uttar Pradesh,Local Market,22-04-2020,6086,0,0,0,0,251,0,0,0,0,0,18878,0,0,0,0,0,3881,0,0,0,0,0,5324,0,0,0,0,0,0
Kavya Kumar,Female,69,19:00 - 21:00,LinkedIn,Delhi,Karnataka,Flipkart,06-02-2021,0,5051,17949,0,0,0,0,6909,0,0,0,0,0,0,0,7926,0,0,0,10379,0,0,0,0,0,0,10000,0,0,0
Aditya Chauhan,Female,58,17:00 - 23:00,Instagram,Bangalore,Karnataka,Amazon,24-08-2021,0,0,0,0,0,0,0,0,12903,0,8407,0,0,0,16502,0,0,0,5160,0,0,5000,0,0,14626,0,2154,0,516,5032
Aarav Jain,Male,62,14:00 - 19:00,Instagram,Lucknow,Tamil Nadu,TataCliq,21-11-2022,0,0,0,17150,0,0,0,0,0,16876,0,0,0,0,0,0,0,0,12484,0,0,9095,0,0,0,0,10000,10732,0,734
Aditya Jain,Male,42,8:00 - 15:00,LinkedIn,Lucknow,Tamil Nadu,TataCliq,06-06-2021,0,0,0,0,0,4962,0,0,7990,430,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,1484,0
Nisha Kumar,Female,42,7:00 - 11:00,Google,Mumbai,West Bengal,Myntra,06-01-2023,0,0,0,0,18340,5957,0,0,0,0,0,9536,0,0,1967,0,0,0,0,4922,6778,0,7220,0,0,0,0,0,10000,0
Diya Gupta,Female,64,15:00 - 18:00,Google,Jaipur,Rajasthan,Myntra,24-11-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,2481,0,0,5359,10369,0,0,0,0,0,0,0,0,3073,0,0,0
Aarav Chauhan,Male,63,17:00 - 24:00,Snapchat,Lucknow,Karnataka,TataCliq,26-03-2021,1523,0,0,0,11128,0,0,0,0,0,0,0,3021,0,0,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0
Arjun Kumar,Female,50,13:00 - 14:00,Google,Jaipur,Delhi,Ajio,27-08-2021,0,5149,0,0,0,0,9973,0,3144,0,0,0,0,0,0,0,13370,0,0,268,16558,0,0,0,0,0,0,0,1190,0
Ananya Sharma,Male,70,9:00 - 21:00,Google,Chennai,Telangana,Local Market,28-08-2020,0,0,0,0,0,0,0,0,1018,14615,0,9930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,14069,0,0
Priya Kumar,Female,42,8:00 - 19:00,Twitter,Lucknow,Karnataka,Ajio,24-05-2022,0,0,0,866,7891,0,0,15824,0,0,0,0,0,0,0,0,0,11678,0,0,0,0,0,0,0,15341,0,0,0,10668
Kavya Patel,Female,69,13:00 - 17:00,Facebook,Mumbai,Uttar Pradesh,TataCliq,25-07-2020,0,0,0,75,15348,0,0,0,16208,0,16051,0,0,0,13801,0,12356,0,0,0,0,0,0,0,0,16240,0,0,0,0
Aarav Gupta,Female,68,18:00 - 20:00,Snapchat,Kolkata,Tamil Nadu,Myntra,27-07-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19848,0,0,4487,0,0,0,0,0,5994,0,0,0,0
Aarav Gupta,Female,58,22:00 - 23:00,Google,Ahmedabad,Maharashtra,Ajio,04-05-2021,0,4862,0,0,0,0,0,0,0,0,0,827,0,0,0,693,0,0,0,6265,4149,0,7716,0,10000,0,0,0,0,0
Aditya Mehta,Male,44,22:00 - 23:00,Google,Hyderabad,West Bengal,Paytm Mall,07-04-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3392,0,0,0,0,0,0,0
Arjun Kumar,Female,32,17:00 - 18:00,Instagram,Lucknow,Maharashtra,Snapdeal,07-02-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5380,0,0,0,0,0,12259,0,0,0,0,0,0,0,0,0
Vivaan Singh,Male,35,10:00 - 19:00,Instagram,Hyderabad,West Bengal,Paytm Mall,29-09-2022,0,0,0,0,0,11474,0,0,0,0,0,1656,0,12959,0,0,0,0,8653,0,0,0,0,0,0,0,0,0,5666,0
Ananya Mehta,Female,43,10:00 - 20:00,Twitter,Kolkata,Karnataka,Myntra,12-10-2021,0,0,0,0,0,0,18194,0,0,0,0,0,0,0,0,0,3420,2927,3453,0,0,0,0,0,0,7117,10000,9756,0,0
Kavya Mishra,Female,19,12:00 - 18:00,Instagram,Mumbai,Rajasthan,TataCliq,05-05-2021,15000,10176,0,0,0,0,0,0,0,14328,0,0,0,0,9212,0,0,12062,0,0,0,0,0,0,0,0,0,3645,0,0
Diya Jain,Male,39,13:00 - 16:00,Instagram,Jaipur,Tamil Nadu,Flipkart,03-04-2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8233,0,0,7333,0,0,1000,0,0,0,13063,0,500,6549,0,0
Vivaan Gupta,Male,64,9:00 - 14:00,Google,Ahmedabad,Uttar Pradesh,TataCliq,27-11-2022,0,0,0,0,0,0,0,0,0,15084,0,0,1217,7007,0,0,16560,0,0,0,0,15900,0,0,0,0,0,0,0,12645
Riya Mishra,Female,65,5:00 - 10:00,Google,Chennai,Maharashtra,Local Market,30-09-2023,0,0,0,13142,5851,0,0,0,10605,0,0,0,0,0,0,0,0,10253,0,0,0,10873,0,0,0,0,6459,0,0,0
Nisha Jain,Female,56,12:00 - 15:00,Instagram,Jaipur,Maharashtra,Snapdeal,23-10-2023,0,378,0,0,0,0,17920,13379,0,0,0,0,0,0,0,15376,0,0,0,0,9544,0,0,0,0,0,0,19605,0,0
Aditya Jain,Male,58,13:00 - 21:00,Twitter,Jaipur,Gujarat,Snapdeal,09-09-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,11162,0,0,0,0,0,0,0,18548,0,0,0,0,10000,0,0,0
Aditya Jain,Female,33,7:00 - 22:00,Snapchat,Mumbai,Uttar Pradesh,Paytm Mall,28-02-2022,0,0,7949,0,7503,5792,14404,0,0,0,0,0,18526,0,0,0,0,1056,0,0,0,0,0,0,13246,9041,0,0,0,0
Priya Jain,Female,67,21:00 - 23:00,Twitter,Delhi,Karnataka,Ajio,22-07-2020,0,0,0,0,0,0,0,0,0,13867,0,0,0,14790,0,0,7358,0,7395,0,10905,0,0,0,10257,16827,3140,0,0,0
Aditya Kumar,Male,21,11:00 - 20:00,Facebook,Jaipur,Karnataka,Flipkart,03-02-2021,0,0,0,9422,0,0,0,0,0,0,14171,0,0,0,0,11410,0,0,0,11139,0,0,0,0,17328,0,0,0,0,0
Aditya Jain,Male,66,6:00 - 14:00,Twitter,Hyderabad,Delhi,Local Market,16-04-2021,0,3148,0,0,0,0,0,0,0,0,0,9091,0,0,0,0,18642,11145,0,0,0,0,0,0,0,0,0,0,2848,12641
Arjun Jain,Female,21,21:00 - 24:00,LinkedIn,Kolkata,Uttar Pradesh,Myntra,01-06-2021,1957,0,0,0,0,0,0,0,0,0,7305,0,0,0,0,10374,0,0,0,0,15828,0,0,0,0,0,0,0,0,687
Ananya Patel,Female,66,10:00 - 15:00,Instagram,Kolkata,Uttar Pradesh,TataCliq,08-02-2023,0,0,17789,0,0,0,0,12662,0,0,0,0,0,0,0,0,0,5602,12450,0,0,0,0,17711,0,0,0,0,0,0
Arjun Kumar,Female,58,13:00 - 16:00,Facebook,Bangalore,Uttar Pradesh,Flipkart,11-10-2020,0,0,15178,0,0,0,11418,0,0,18133,0,0,12419,0,0,0,0,15256,5410,0,5992,0,0,0,0,2846,0,0,0,0
Diya Verma,Male,50,22:00 - 24:00,Facebook,Chennai,West Bengal,Flipkart,20-04-2022,0,5408,0,0,0,0,0,0,4910,3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19933,0,0,0,0,0
Nisha Patel,Male,44,19:00 - 21:00,LinkedIn,Mumbai,Maharashtra,Paytm Mall,09-12-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,14411,0,0,0,0,0,18193,0,0,0,0,0,0,0,10573,0,4700
Priya Mehta,Male,23,15:00 - 17:00,LinkedIn,Mumbai,West Bengal,Paytm Mall,05-04-2021,15000,0,0,0,0,0,0,1371,0,0,0,0,19267,11110,0,0,935,10928,0,0,1000,0,0,0,0,0,0,0,0,0
Vivaan Jain,Female,57,14:00 - 15:00,Google,Jaipur,West Bengal,Myntra,08-12-2020,0,15787,522,0,0,0,3288,0,0,0,16143,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0
Kavya Mishra,Female,28,13:00 - 20:00,Instagram,Ahmedabad,Maharashtra,Local Market,22-03-2021,0,0,0,0,0,0,0,0,14792,0,0,0,0,0,0,0,0,0,0,0,0,15511,0,0,0,0,0,0,0,0
Arjun Mehta,Female,30,6:00 - 18:00,Snapchat,Kolkata,Telangana,Paytm Mall,24-02-2023,0,0,16169,0,0,4587,6099,4123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12108,0,0,19076,0,0,10000,0
Vivaan Gupta,Female,18,22:00 - 23:00,Snapchat,Bangalore,West Bengal,Flipkart,02-07-2020,0,0,0,0,0,0,0,16161,0,13225,0,0,0,0,0,0,0,0,0,0,0,0,15254,0,0,0,0,0,0,0
Nisha Chauhan,Female,67,6:00 - 17:00,Google,Jaipur,Telangana,Amazon,21-09-2021,13691,0,14926,0,735,0,0,0,0,0,0,0,0,0,0,13267,0,11595,789,0,0,0,0,9988,0,0,0,0,0,8475
Arjun Patel,Female,44,12:00 - 24:00,Facebook,Lucknow,Delhi,Ajio,08-02-2021,14786,0,0,16904,0,8080,0,0,0,0,3697,0,0,0,0,0,0,0,0,0,0,0,3355,0,0,0,10000,0,10000,0
Vivaan Chauhan,Female,61,14:00 - 20:00,LinkedIn,Bangalore,Rajasthan,Myntra,04-01-2022,0,0,0,0,0,0,0,8683,0,14150,0,0,0,17373,0,0,10650,0,16726,0,17750,0,0,11754,0,0,2645,0,0,1878
Kavya Patel,Female,23,9:00 - 24:00,Google,Ahmedabad,Rajasthan,Flipkart,23-04-2020,10897,10483,0,0,0,0,0,0,18848,0,8854,0,9889,7437,0,0,12420,946,0,0,6075,0,0,0,0,0,0,6733,0,0
Kavya Gupta,Female,66,7:00 - 13:00,Snapchat,Bangalore,Maharashtra,Snapdeal,07-11-2020,0,0,0,0,0,0,0,0,6380,0,0,0,0,0,0,0,0,13810,0,1536,0,0,0,0,0,0,0,0,3454,0
Nisha Singh,Female,29,8:00 - 13:00,Google,Lucknow,Delhi,Paytm Mall,05-11-2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,18654,0,0,0,0,5000,0,13245,0,0,0,0,10000,0
Arjun Singh,Female,51,14:00 - 24:00,Twitter,Pune,West Bengal,Local Market,15-04-2022,0,0,0,0,10660,2339,0,0,7219,9053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aarav Jain,Female,45,10:00 - 18:00,Snapchat,Lucknow,Maharashtra,Flipkart,04-04-2022,0,0,15645,3140,0,0,0,0,0,0,0,0,13302,0,14083,5857,17567,0,0,0,0,0,0,0,0,0,0,0,1568,0
Riya Gupta,Male,67,20:00 - 24:00,Facebook,Delhi,Maharashtra,Amazon,03-12-2020,0,0,0,0,0,2628,0,1554,0,0,0,0,0,0,0,0,0,0,11872,0,0,0,0,0,11866,0,10000,0,0,0
Vivaan Verma,Male,18,8:00 - 15:00,Instagram,Ahmedabad,Telangana,TataCliq,09-08-2022,0,0,0,0,0,0,0,0,0,0,0,0,7645,0,0,0,0,8154,0,0,0,0,0,0,0,0,10000,0,0,18386
Aditya Sharma,Male,61,21:00 - 22:00,LinkedIn,Jaipur,Uttar Pradesh,Ajio,30-01-2021,0,0,1276,0,14967,0,0,0,0,0,0,0,0,0,18603,0,0,0,0,0,0,18230,0,0,0,0,0,12969,0,0
